latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
36.51832,-97.84029,324.65,0.38,0.36,2026-08-01,826,N20,VIIRS,n,2.0NRT,293.6,1.86,N
36.66459,-97.07065,310.45,0.39,0.36,2026-08-01,826,N20,VIIRS,n,2.0NRT,296.6,1.48,N
36.80746,-108.72047,326.96,0.36,0.57,2026-08-01,826,N20,VIIRS,n,2.0NRT,290.65,1.78,N
36.80848,-108.71951,321.52,0.36,0.57,2026-08-01,826,N20,VIIRS,n,2.0NRT,290.84,1.61,N
37.12277,-106.96014,302.32,0.58,0.52,2026-08-01,826,N20,VIIRS,n,2.0NRT,290.2,1.48,N
37.12696,-106.95886,330.16,0.58,0.52,2026-08-01,826,N20,VIIRS,n,2.0NRT,292.07,3.1,N
37.12746,-106.96555,304.32,0.58,0.52,2026-08-01,826,N20,VIIRS,n,2.0NRT,290.12,3.1,N
37.12949,-106.9928,307.12,0.58,0.52,2026-08-01,826,N20,VIIRS,n,2.0NRT,290.12,2.94,N
37.13177,-106.9582,311.22,0.58,0.52,2026-08-01,826,N20,VIIRS,n,2.0NRT,290.7,3.1,N
37.13227,-106.96495,315.39,0.58,0.52,2026-08-01,826,N20,VIIRS,n,2.0NRT,291.03,3.1,N
37.13433,-106.99244,316.3,0.58,0.52,2026-08-01,826,N20,VIIRS,n,2.0NRT,289.61,2.94,N
37.15807,-100.76493,300.74,0.44,0.38,2026-08-01,826,N20,VIIRS,n,2.0NRT,290.72,0.67,N
37.44223,-92.10669,309.41,0.53,0.42,2026-08-01,826,N20,VIIRS,n,2.0NRT,290.37,1.01,N
37.54082,-101.19652,301.73,0.46,0.39,2026-08-01,826,N20,VIIRS,n,2.0NRT,290.3,0.77,N
37.57847,-109.02083,306.13,0.38,0.59,2026-08-01,826,N20,VIIRS,n,2.0NRT,292.65,1.39,N
37.57872,-109.02536,304.23,0.38,0.59,2026-08-01,826,N20,VIIRS,n,2.0NRT,292.16,1.39,N
37.58389,-109.02016,318.72,0.38,0.59,2026-08-01,826,N20,VIIRS,n,2.0NRT,293.94,1.39,N
37.58416,-109.02509,325.42,0.38,0.59,2026-08-01,826,N20,VIIRS,n,2.0NRT,294.21,1.39,N
37.58932,-109.01967,301.93,0.38,0.59,2026-08-01,826,N20,VIIRS,n,2.0NRT,290.86,0.6,N
37.58961,-109.02488,306.69,0.38,0.59,2026-08-01,826,N20,VIIRS,n,2.0NRT,292.07,0.6,N
37.73141,-98.53776,328.72,0.39,0.36,2026-08-01,826,N20,VIIRS,n,2.0NRT,291.85,2.87,N
37.79053,-96.87202,304.63,0.39,0.36,2026-08-01,826,N20,VIIRS,n,2.0NRT,293.15,1.89,N
38.12753,-104.60697,300.38,0.44,0.46,2026-08-01,826,N20,VIIRS,n,2.0NRT,288.75,1.33,N
38.24337,-104.60979,307.05,0.44,0.46,2026-08-01,826,N20,VIIRS,n,2.0NRT,290.16,1.29,N
38.57605,-96.07578,305.05,0.39,0.36,2026-08-01,826,N20,VIIRS,n,2.0NRT,289.68,0.6,N
38.73974,-90.4612,303.78,0.39,0.44,2026-08-01,826,N20,VIIRS,n,2.0NRT,289.65,0.64,N
38.95412,-107.49781,295.42,0.32,0.55,2026-08-01,826,N20,VIIRS,n,2.0NRT,285.15,0.43,N
39.20522,-103.70311,296.76,0.41,0.45,2026-08-01,826,N20,VIIRS,n,2.0NRT,286.76,0.37,N
39.38316,-111.30535,337.11,0.53,0.67,2026-08-01,826,N20,VIIRS,n,2.0NRT,290.84,3.68,N
39.38332,-111.31033,305.06,0.53,0.67,2026-08-01,826,N20,VIIRS,n,2.0NRT,286.71,3.68,N
39.65294,-104.70451,302.74,0.47,0.47,2026-08-01,826,N20,VIIRS,n,2.0NRT,285.16,0.75,N
39.74458,-104.68389,299.07,0.47,0.47,2026-08-01,826,N20,VIIRS,n,2.0NRT,285.76,0.77,N
39.80319,-104.94657,302.27,0.48,0.48,2026-08-01,826,N20,VIIRS,n,2.0NRT,291.27,1.03,N
39.95674,-108.32064,306.82,0.37,0.58,2026-08-01,826,N20,VIIRS,n,2.0NRT,283.95,1.49,N
39.95854,-108.31903,298.34,0.37,0.58,2026-08-01,826,N20,VIIRS,n,2.0NRT,282.5,0.71,N
40.24417,-104.87357,301.63,0.48,0.48,2026-08-01,826,N20,VIIRS,n,2.0NRT,289.47,0.82,N
40.82673,-114.26025,302.61,0.77,0.77,2026-08-01,826,N20,VIIRS,n,2.0NRT,292.19,1.52,N
40.8656,-105.02288,303.16,0.5,0.49,2026-08-01,826,N20,VIIRS,n,2.0NRT,287.06,1.31,N
41.00356,-96.1552,298.79,0.38,0.36,2026-08-01,826,N20,VIIRS,n,2.0NRT,288.48,0.59,N
41.00682,-96.1543,304.36,0.38,0.36,2026-08-01,826,N20,VIIRS,n,2.0NRT,289.15,0.59,N
41.31981,-110.86166,296.21,0.51,0.66,2026-08-01,826,N20,VIIRS,n,2.0NRT,285.84,0.44,N
41.4743,-105.54642,295.35,0.54,0.51,2026-08-01,826,N20,VIIRS,n,2.0NRT,283.29,0.98,N
41.74207,-111.79551,306.29,0.58,0.69,2026-08-01,826,N20,VIIRS,n,2.0NRT,292.4,2.06,N
41.74299,-111.7989,312.65,0.58,0.7,2026-08-01,826,N20,VIIRS,n,2.0NRT,292.44,1.59,N
41.78193,-107.11143,297.97,0.33,0.55,2026-08-01,826,N20,VIIRS,n,2.0NRT,287.78,1.36,N
42.08001,-97.36032,309.88,0.39,0.36,2026-08-01,826,N20,VIIRS,n,2.0NRT,288.54,1.22,N
42.084,-97.36417,314.36,0.39,0.36,2026-08-01,826,N20,VIIRS,n,2.0NRT,287.45,1.22,N
42.68576,-111.5936,326.74,0.57,0.69,2026-08-01,826,N20,VIIRS,n,2.0NRT,287.77,2.38,N
42.68695,-111.59539,326.79,0.57,0.69,2026-08-01,826,N20,VIIRS,n,2.0NRT,286.83,5.5,N
42.69216,-111.59319,295.49,0.57,0.69,2026-08-01,826,N20,VIIRS,n,2.0NRT,284.8,2.38,N
43.35992,-105.78898,295.25,0.58,0.52,2026-08-01,826,N20,VIIRS,n,2.0NRT,284.17,0.23,N
43.64072,-111.66757,302.23,0.58,0.7,2026-08-01,826,N20,VIIRS,n,2.0NRT,291.46,2.47,N
43.64087,-111.67645,318.89,0.58,0.7,2026-08-01,826,N20,VIIRS,n,2.0NRT,292.35,2.47,N
43.64101,-111.68488,299.23,0.58,0.7,2026-08-01,826,N20,VIIRS,n,2.0NRT,288.97,2.44,N
43.64133,-111.67573,316.87,0.58,0.7,2026-08-01,826,N20,VIIRS,n,2.0NRT,292.27,2.52,N
43.64143,-111.68431,304.13,0.58,0.7,2026-08-01,826,N20,VIIRS,n,2.0NRT,289.48,2.52,N
43.64785,-111.68035,311.61,0.58,0.7,2026-08-01,826,N20,VIIRS,n,2.0NRT,293.55,5.57,N
43.64796,-111.6896,323.51,0.58,0.7,2026-08-01,826,N20,VIIRS,n,2.0NRT,292.58,5.89,N
43.64807,-111.69854,323.1,0.58,0.7,2026-08-01,826,N20,VIIRS,n,2.0NRT,289.5,5.89,N
43.65438,-111.68533,300.96,0.58,0.7,2026-08-01,826,N20,VIIRS,n,2.0NRT,290.47,5.89,N
43.65448,-111.69418,355.12,0.58,0.7,2026-08-01,826,N20,VIIRS,n,2.0NRT,296.08,5.89,N
43.65461,-111.70422,332.26,0.58,0.7,2026-08-01,826,N20,VIIRS,n,2.0NRT,292.89,12.57,N
26.29717,-92.52383,311.84,0.55,0.51,2026-08-01,828,N20,VIIRS,n,2.0NRT,292.78,1.49,N
27.81352,-97.4239,309.78,0.43,0.38,2026-08-01,828,N20,VIIRS,n,2.0NRT,296.01,2.96,N
27.81666,-97.48158,311.12,0.43,0.38,2026-08-01,828,N20,VIIRS,n,2.0NRT,298.61,1.17,N
27.82651,-97.1936,320.45,0.44,0.38,2026-08-01,828,N20,VIIRS,n,2.0NRT,296.01,0.85,N
27.88868,-97.27248,312.92,0.44,0.38,2026-08-01,828,N20,VIIRS,n,2.0NRT,296.65,2.6,N
28.05678,-97.43951,314.02,0.43,0.38,2026-08-01,828,N20,VIIRS,n,2.0NRT,294.97,1.78,N
28.05755,-97.44382,308.93,0.43,0.38,2026-08-01,828,N20,VIIRS,n,2.0NRT,294.87,1.51,N
28.05946,-97.43441,308.38,0.43,0.38,2026-08-01,828,N20,VIIRS,n,2.0NRT,295.39,5.24,N
28.06023,-97.43872,337.94,0.43,0.38,2026-08-01,828,N20,VIIRS,n,2.0NRT,296.13,5.24,N
28.10041,-101.10598,310.6,0.39,0.36,2026-08-01,828,N20,VIIRS,n,2.0NRT,296.19,0.63,N
28.34095,-100.06375,308.29,0.38,0.36,2026-08-01,828,N20,VIIRS,n,2.0NRT,296.27,0.42,N
28.50005,-98.78101,312.78,0.39,0.36,2026-08-01,828,N20,VIIRS,n,2.0NRT,295.38,0.94,N
28.68461,-106.08923,319.54,0.41,0.45,2026-08-01,828,N20,VIIRS,n,2.0NRT,295.88,2.84,N
28.70166,-96.54018,312.01,0.46,0.39,2026-08-01,828,N20,VIIRS,n,2.0NRT,296.59,2.18,N
29.0037,-95.40268,310.11,0.51,0.41,2026-08-01,828,N20,VIIRS,n,2.0NRT,296.34,2.79,N
29.06953,-95.74934,308.37,0.49,0.4,2026-08-01,828,N20,VIIRS,n,2.0NRT,297.69,2.94,N
29.28794,-99.98341,308.55,0.38,0.36,2026-08-01,828,N20,VIIRS,n,2.0NRT,294.19,0.79,N
29.34017,-97.1086,309.43,0.43,0.38,2026-08-01,828,N20,VIIRS,n,2.0NRT,293.92,1.56,N
29.36743,-94.9087,311.6,0.53,0.42,2026-08-01,828,N20,VIIRS,n,2.0NRT,296.86,3.38,N
29.37328,-94.91846,311.04,0.53,0.42,2026-08-01,828,N20,VIIRS,n,2.0NRT,297.08,3.35,N
29.57528,-98.03159,330.53,0.4,0.37,2026-08-01,828,N20,VIIRS,n,2.0NRT,296.98,4.13,N
29.59516,-89.89117,306.42,0.34,0.56,2026-08-01,828,N20,VIIRS,n,2.0NRT,292.08,1.54,N
29.62211,-95.0489,311.59,0.52,0.41,2026-08-01,828,N20,VIIRS,n,2.0NRT,295.32,1.17,N
29.68261,-98.18253,310.82,0.4,0.37,2026-08-01,828,N20,VIIRS,n,2.0NRT,294.54,1.31,N
29.72362,-95.22955,307.94,0.51,0.41,2026-08-01,828,N20,VIIRS,n,2.0NRT,294.03,1.38,N
29.73406,-93.82813,333.6,0.4,0.44,2026-08-01,828,N20,VIIRS,n,2.0NRT,294.77,2.65,N
29.73721,-93.82307,319.79,0.4,0.44,2026-08-01,828,N20,VIIRS,n,2.0NRT,294.85,1.42,N
29.7377,-95.16129,311.2,0.51,0.41,2026-08-01,828,N20,VIIRS,n,2.0NRT,293.92,1.54,N
29.73803,-93.82707,316.56,0.4,0.44,2026-08-01,828,N20,VIIRS,n,2.0NRT,294.51,1.29,N
29.74191,-95.12225,319.07,0.51,0.41,2026-08-01,828,N20,VIIRS,n,2.0NRT,293.31,1.75,N
29.74571,-94.99927,310.33,0.52,0.41,2026-08-01,828,N20,VIIRS,n,2.0NRT,295.03,2.4,N
29.75026,-95.10205,306.12,0.51,0.41,2026-08-01,828,N20,VIIRS,n,2.0NRT,292.92,0.8,N
29.75662,-93.87688,317.4,0.39,0.44,2026-08-01,828,N20,VIIRS,n,2.0NRT,296.44,1.22,N
29.75743,-93.88084,309.98,0.39,0.44,2026-08-01,828,N20,VIIRS,n,2.0NRT,295.16,1.31,N
29.75895,-93.86786,311.33,0.39,0.44,2026-08-01,828,N20,VIIRS,n,2.0NRT,296.46,0.88,N
29.75976,-93.87184,311.18,0.39,0.44,2026-08-01,828,N20,VIIRS,n,2.0NRT,295.66,1.22,N
29.87296,-94.92683,309.07,0.52,0.41,2026-08-01,828,N20,VIIRS,n,2.0NRT,294.13,0.92,N
29.87839,-94.91438,306.32,0.52,0.42,2026-08-01,828,N20,VIIRS,n,2.0NRT,293.13,1.13,N
29.88855,-93.96292,311.82,0.39,0.44,2026-08-01,828,N20,VIIRS,n,2.0NRT,297.17,1.41,N
29.88935,-93.96684,312.59,0.39,0.44,2026-08-01,828,N20,VIIRS,n,2.0NRT,294.92,1.41,N
29.99758,-90.39581,309.49,0.61,0.54,2026-08-01,828,N20,VIIRS,n,2.0NRT,293.14,2.67,N
29.99902,-90.40197,308.86,0.61,0.54,2026-08-01,828,N20,VIIRS,n,2.0NRT,292.76,2.67,N
30.0073,-93.98582,309.32,0.38,0.44,2026-08-01,828,N20,VIIRS,n,2.0NRT,294.69,0.98,N
30.03571,-94.02433,329.52,0.57,0.43,2026-08-01,828,N20,VIIRS,n,2.0NRT,294.29,6.59,N
30.03962,-94.02328,306.79,0.57,0.43,2026-08-01,828,N20,VIIRS,n,2.0NRT,294,0.95,N
30.04373,-93.3354,307.44,0.42,0.45,2026-08-01,828,N20,VIIRS,n,2.0NRT,293.42,1.74,N
30.05597,-90.66962,307.9,0.59,0.53,2026-08-01,828,N20,VIIRS,n,2.0NRT,293.56,2.95,N
30.06783,-93.7831,306.9,0.39,0.44,2026-08-01,828,N20,VIIRS,n,2.0NRT,293.81,0.4,N
30.0897,-90.94587,304.9,0.57,0.52,2026-08-01,828,N20,VIIRS,n,2.0NRT,286.38,3.01,N
30.09102,-90.95158,312.74,0.57,0.52,2026-08-01,828,N20,VIIRS,n,2.0NRT,285.11,3.5,N
30.09279,-90.94536,312.26,0.57,0.52,2026-08-01,828,N20,VIIRS,n,2.0NRT,285.59,1.78,N
30.09407,-90.95109,301.73,0.57,0.52,2026-08-01,828,N20,VIIRS,n,2.0NRT,283.96,1.78,N
30.11562,-93.2962,308.46,0.42,0.45,2026-08-01,828,N20,VIIRS,n,2.0NRT,294.36,1,N
30.14946,-93.33584,317.99,0.41,0.45,2026-08-01,828,N20,VIIRS,n,2.0NRT,294.98,2.15,N
30.18435,-93.32291,308.95,0.41,0.45,2026-08-01,828,N20,VIIRS,n,2.0NRT,296.46,1.73,N
30.24302,-93.27561,311.4,0.42,0.45,2026-08-01,828,N20,VIIRS,n,2.0NRT,297.1,2.53,N
30.32505,-91.23769,339.58,0.54,0.51,2026-08-01,828,N20,VIIRS,n,2.0NRT,295.73,14.01,N
30.32627,-91.24313,306.2,0.54,0.51,2026-08-01,828,N20,VIIRS,n,2.0NRT,293.94,1.63,N
30.34122,-97.62071,305.95,0.41,0.37,2026-08-01,828,N20,VIIRS,n,2.0NRT,292.85,0.98,N
30.48474,-91.18049,308.67,0.54,0.51,2026-08-01,828,N20,VIIRS,n,2.0NRT,295.49,4,N
30.58505,-91.24078,309.67,0.53,0.5,2026-08-01,828,N20,VIIRS,n,2.0NRT,293.29,1.88,N
30.61484,-96.01786,304.99,0.45,0.39,2026-08-01,828,N20,VIIRS,n,2.0NRT,293.48,0.79,N
32.48216,-92.1515,307.48,0.43,0.46,2026-08-01,828,N20,VIIRS,n,2.0NRT,293.24,2.51,N
32.58949,-114.95087,323.1,0.76,0.77,2026-08-01,828,N20,VIIRS,n,2.0NRT,293.65,4.21,N
32.59241,-114.94931,314.07,0.76,0.77,2026-08-01,828,N20,VIIRS,n,2.0NRT,293.65,3.99,N
32.59263,-114.9576,309.59,0.76,0.77,2026-08-01,828,N20,VIIRS,n,2.0NRT,293.46,3.67,N
32.78604,-99.31624,329.02,0.39,0.36,2026-08-01,828,N20,VIIRS,n,2.0NRT,295.91,2.7,N
32.78667,-99.3203,315.53,0.39,0.36,2026-08-01,828,N20,VIIRS,n,2.0NRT,294.48,2.7,N
32.78995,-99.3196,316.1,0.39,0.36,2026-08-01,828,N20,VIIRS,n,2.0NRT,294.17,2.87,N
33.0407,-94.29163,304.99,0.5,0.41,2026-08-01,828,N20,VIIRS,n,2.0NRT,291.58,1.28,N
33.2059,-94.67397,308.38,0.48,0.4,2026-08-01,828,N20,VIIRS,n,2.0NRT,294.58,3.03,N
33.26527,-90.70993,305.17,0.5,0.49,2026-08-01,828,N20,VIIRS,n,2.0NRT,290.85,1.84,N
33.62614,-94.35462,313.62,0.48,0.4,2026-08-01,828,N20,VIIRS,n,2.0NRT,293.23,4.16,N
34.01082,-95.18732,329.96,0.44,0.39,2026-08-01,828,N20,VIIRS,n,2.0NRT,295.77,3.92,N
34.01343,-95.18169,305.71,0.44,0.39,2026-08-01,828,N20,VIIRS,n,2.0NRT,295.27,2.05,N
34.0143,-95.1864,333.94,0.44,0.39,2026-08-01,828,N20,VIIRS,n,2.0NRT,296.02,3.92,N
34.01517,-95.1911,337.17,0.44,0.39,2026-08-01,828,N20,VIIRS,n,2.0NRT,297.57,3.92,N
34.20559,-97.10278,307.7,0.39,0.36,2026-08-01,828,N20,VIIRS,n,2.0NRT,292.08,2.2,N
35.45611,-107.37327,304.67,0.59,0.53,2026-08-01,828,N20,VIIRS,n,2.0NRT,286.32,2.39,N
35.45728,-107.37393,300.65,0.59,0.53,2026-08-01,828,N20,VIIRS,n,2.0NRT,286.35,2.73,N
20.97335,-98.74395,303.45,0.46,0.39,2026-08-01,830,N20,VIIRS,n,2.0NRT,290.7,0.49,N
21.55806,-98.83961,316.54,0.45,0.39,2026-08-01,830,N20,VIIRS,n,2.0NRT,292.44,1.85,N
22.08911,-100.89927,301.78,0.39,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,286.55,0.58,N
22.15384,-98.54141,313.86,0.45,0.39,2026-08-01,830,N20,VIIRS,n,2.0NRT,294.36,1.76,N
22.18461,-102.20604,302.85,0.39,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,289.79,0.71,N
22.26349,-97.80474,331.72,0.49,0.4,2026-08-01,830,N20,VIIRS,n,2.0NRT,298.96,3.54,N
22.26435,-97.80939,309.82,0.49,0.4,2026-08-01,830,N20,VIIRS,n,2.0NRT,298.15,3.54,N
22.35157,-97.87277,309.47,0.48,0.4,2026-08-01,830,N20,VIIRS,n,2.0NRT,297.26,1.18,N
22.65605,-97.68045,319.18,0.49,0.4,2026-08-01,830,N20,VIIRS,n,2.0NRT,296.58,1.39,N
23.95535,-100.96262,300.58,0.38,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,286.38,0.54,N
23.95594,-100.96634,306.23,0.38,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,286.95,1.05,N
25.44381,-101.21033,303.99,0.38,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,288.57,0.52,N
25.4886,-103.3987,309.46,0.43,0.38,2026-08-01,830,N20,VIIRS,n,2.0NRT,296.14,2.14,N
25.57761,-99.93658,347.26,0.39,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,299.1,7.96,N
25.59207,-99.9416,310.36,0.39,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,297.88,2.01,N
25.67255,-99.45927,330.35,0.4,0.37,2026-08-01,830,N20,VIIRS,n,2.0NRT,296.83,2.41,N
25.69958,-99.95218,308.79,0.39,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,294.08,0.72,N
25.70666,-97.59707,327.86,0.45,0.39,2026-08-01,830,N20,VIIRS,n,2.0NRT,297.2,5.19,N
25.70745,-97.60149,327.81,0.45,0.39,2026-08-01,830,N20,VIIRS,n,2.0NRT,296.32,3.37,N
25.71816,-100.29851,311.75,0.39,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,294.09,1.67,N
25.72133,-100.1057,307.6,0.39,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,295.09,0.52,N
25.72144,-100.29786,307.63,0.39,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,295.07,1.67,N
25.72267,-100.30547,316.48,0.39,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,296.41,3.64,N
25.72313,-99.97121,306.84,0.39,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,296.01,1.28,N
25.72462,-100.10503,308.89,0.39,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,295.6,0.52,N
25.75114,-100.54646,306.99,0.38,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,293.59,0.82,N
25.75382,-100.54202,306.2,0.38,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,294.47,1.15,N
25.77384,-100.17793,315.18,0.39,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,295.89,1.93,N
25.97811,-100.47586,326.9,0.38,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,294.43,4.96,N
25.98139,-100.47521,333.29,0.38,0.36,2026-08-01,830,N20,VIIRS,n,2.0NRT,295.64,4.96,N
25.98226,-98.06059,310.63,0.43,0.38,2026-08-01,830,N20,VIIRS,n,2.0NRT,295.36,1.91,N
26.05158,-98.21675,306.06,0.42,0.38,2026-08-01,830,N20,VIIRS,n,2.0NRT,295.45,1.17,N
27.02963,-103.37148,307.91,0.44,0.38,2026-08-01,830,N20,VIIRS,n,2.0NRT,297.11,2.13,N
19.17397,-98.32208,312.61,0.51,0.41,2026-08-01,833,N20,VIIRS,n,2.0NRT,282.42,2.11,N
19.17511,-98.32038,312.59,0.51,0.41,2026-08-01,833,N20,VIIRS,n,2.0NRT,282.61,1.65,N
19.18017,-96.23679,320.88,0.44,0.46,2026-08-01,833,N20,VIIRS,n,2.0NRT,289.64,2.81,N
19.18097,-96.24096,305.16,0.44,0.46,2026-08-01,833,N20,VIIRS,n,2.0NRT,290.31,1.44,N
19.29723,-92.16444,317.92,0.4,0.6,2026-08-01,833,N20,VIIRS,n,2.0NRT,291.16,1.52,N
19.33712,-92.39885,316.84,0.39,0.59,2026-08-01,833,N20,VIIRS,n,2.0NRT,293.58,1.39,N
19.3379,-92.40246,319.66,0.39,0.59,2026-08-01,833,N20,VIIRS,n,2.0NRT,293.2,1.39,N
19.34459,-96.70395,306.76,0.41,0.45,2026-08-01,833,N20,VIIRS,n,2.0NRT,292.25,1.33,N
19.36562,-92.00405,316.82,0.41,0.61,2026-08-01,833,N20,VIIRS,n,2.0NRT,290.9,6.7,N
19.36646,-92.00787,349.35,0.41,0.61,2026-08-01,833,N20,VIIRS,n,2.0NRT,290.36,4.71,N
19.37193,-92.00655,312.71,0.41,0.61,2026-08-01,833,N20,VIIRS,n,2.0NRT,290.72,4.71,N
19.39121,-92.04205,336.79,0.41,0.61,2026-08-01,833,N20,VIIRS,n,2.0NRT,291.19,7.64,N
19.39666,-92.04073,329.49,0.41,0.61,2026-08-01,833,N20,VIIRS,n,2.0NRT,291.19,3,N
19.39674,-98.0841,295.71,0.52,0.41,2026-08-01,833,N20,VIIRS,n,2.0NRT,282.76,1.11,N
19.39749,-92.04453,313.97,0.41,0.61,2026-08-01,833,N20,VIIRS,n,2.0NRT,290.51,3,N
19.43563,-92.03526,341.46,0.41,0.61,2026-08-01,833,N20,VIIRS,n,2.0NRT,289.15,4.34,N
19.44107,-92.03393,335.04,0.41,0.61,2026-08-01,833,N20,VIIRS,n,2.0NRT,290.12,5.69,N
19.4419,-92.03773,317.95,0.41,0.61,2026-08-01,833,N20,VIIRS,n,2.0NRT,289.58,5.18,N
19.5796,-99.20385,295.36,0.45,0.39,2026-08-01,833,N20,VIIRS,n,2.0NRT,284.96,0.59,N
19.59155,-92.20101,322.15,0.4,0.6,2026-08-01,833,N20,VIIRS,n,2.0NRT,291.33,3.39,N
19.59315,-92.20011,314.64,0.4,0.6,2026-08-01,833,N20,VIIRS,n,2.0NRT,290.84,1.52,N
19.59397,-92.20379,307.53,0.4,0.6,2026-08-01,833,N20,VIIRS,n,2.0NRT,290.06,1.52,N
19.59966,-92.29153,344.19,0.39,0.59,2026-08-01,833,N20,VIIRS,n,2.0NRT,291.78,4.4,N
19.74638,-98.59987,322.26,0.48,0.4,2026-08-01,833,N20,VIIRS,n,2.0NRT,281.74,3.24,N
19.80753,-97.37151,295.04,0.56,0.43,2026-08-01,833,N20,VIIRS,n,2.0NRT,284.72,1.06,N
19.97304,-99.18382,301.14,0.45,0.39,2026-08-01,833,N20,VIIRS,n,2.0NRT,284.44,1.59,N
19.99573,-99.20979,295.64,0.45,0.39,2026-08-01,833,N20,VIIRS,n,2.0NRT,285.26,0.64,N
19.99604,-99.21127,296.21,0.45,0.39,2026-08-01,833,N20,VIIRS,n,2.0NRT,285.43,0.52,N
20.01194,-99.17784,303.4,0.45,0.39,2026-08-01,833,N20,VIIRS,n,2.0NRT,286.47,1.01,N
20.03176,-99.2695,322.75,0.45,0.39,2026-08-01,833,N20,VIIRS,n,2.0NRT,284.48,1.09,N
20.03893,-99.28965,317.61,0.45,0.39,2026-08-01,833,N20,VIIRS,n,2.0NRT,287,2.41,N
20.04243,-99.28893,299.16,0.45,0.39,2026-08-01,833,N20,VIIRS,n,2.0NRT,286.73,1.54,N
20.04796,-99.27917,301.03,0.45,0.39,2026-08-01,833,N20,VIIRS,n,2.0NRT,288.31,1.34,N
20.04869,-99.28333,300.94,0.45,0.39,2026-08-01,833,N20,VIIRS,n,2.0NRT,288.69,1.34,N
20.04942,-99.2875,298.58,0.45,0.39,2026-08-01,833,N20,VIIRS,n,2.0NRT,286.76,2.56,N
20.05015,-99.29166,328.84,0.44,0.39,2026-08-01,833,N20,VIIRS,n,2.0NRT,288.2,2.56,N
20.38412,-99.69047,305.83,0.43,0.38,2026-08-01,833,N20,VIIRS,n,2.0NRT,287.47,1.11,N
20.41742,-99.02052,298.52,0.45,0.39,2026-08-01,833,N20,VIIRS,n,2.0NRT,286.17,0.94,N
20.51502,-97.47716,303.07,0.54,0.42,2026-08-01,833,N20,VIIRS,n,2.0NRT,291.87,0.95,N
20.52255,-100.9239,309.45,0.39,0.36,2026-08-01,833,N20,VIIRS,n,2.0NRT,288.89,1.29,N
20.52587,-100.92329,327.51,0.39,0.36,2026-08-01,833,N20,VIIRS,n,2.0NRT,289.71,8.24,N
20.57669,-101.16984,302.08,0.39,0.36,2026-08-01,833,N20,VIIRS,n,2.0NRT,287.41,2.55,N
20.5773,-101.17353,329.93,0.39,0.36,2026-08-01,833,N20,VIIRS,n,2.0NRT,290.24,2.55,N
20.57939,-101.16553,310.69,0.39,0.36,2026-08-01,833,N20,VIIRS,n,2.0NRT,287.31,1.04,N
20.58,-101.16924,314.99,0.39,0.36,2026-08-01,833,N20,VIIRS,n,2.0NRT,289.21,4.18,N
20.5806,-101.17293,329.87,0.39,0.36,2026-08-01,833,N20,VIIRS,n,2.0NRT,290.19,4.18,N
20.5878,-101.1754,300.11,0.39,0.36,2026-08-01,833,N20,VIIRS,n,2.0NRT,289.53,0.54,N
20.83626,-101.32076,297.25,0.39,0.36,2026-08-01,833,N20,VIIRS,n,2.0NRT,286.59,0.35,N
49.36575,-96.45686,308.62,0.72,0.76,2026-08-01,1002,N20,VIIRS,n,2.0NRT,281.59,2.11,N
49.36681,-96.45758,306.98,0.72,0.76,2026-08-01,1002,N20,VIIRS,n,2.0NRT,281.31,2.84,N
49.36697,-96.50243,295.65,0.72,0.76,2026-08-01,1002,N20,VIIRS,n,2.0NRT,281.52,0.85,N
49.36814,-96.50291,296.95,0.72,0.76,2026-08-01,1002,N20,VIIRS,n,2.0NRT,281.64,0.75,N
52.94411,-107.49574,309.81,0.41,0.45,2026-08-01,1002,N20,VIIRS,n,2.0NRT,285.88,4.88,N
52.94796,-107.49316,345.82,0.41,0.45,2026-08-01,1002,N20,VIIRS,n,2.0NRT,289.66,4.88,N
52.95181,-107.49059,311.92,0.41,0.45,2026-08-01,1002,N20,VIIRS,n,2.0NRT,285.84,1.18,N
53.69925,-100.32656,297.46,0.36,0.57,2026-08-01,1002,N20,VIIRS,n,2.0NRT,283.65,1.34,N
53.70079,-100.33146,322.91,0.36,0.57,2026-08-01,1002,N20,VIIRS,n,2.0NRT,284.92,1.82,N
